Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class,amount_category,amount_zscore,anomaly_flag,high_amount_flag,velocity_flag,risk_score,is_fraud_detected
25550,-2.59803283748108,-7.49984230088491,-0.814582806880176,1.42151762087813,-3.9276790985923,0.662920970255848,1.2303451154519,-0.311453656722798,0.410628544236973,-0.611207297830041,-1.1705488064742,-0.584571276600426,-0.59191843023025,-0.565105191417483,-0.759077800229295,0.937008129640181,0.936156732168845,-0.894356264276252,0.321295628829906,4.10497719512647,1.3067701072369,-0.599698792070265,-1.83126337852345,0.530837618326169,-0.333146373115512,-0.331707728358532,-0.315281693335751,0.377716932211973,2034.86,0,high,12.124185305944895,1,1,0,0.6,1
26752,-28.3447572500158,-40.9788522283287,0.422089971454916,9.26432061698364,23.5898035308963,-17.1185917920642,-14.1128780881742,2.52943697268542,2.10449489784892,-0.544936652103002,-0.74260133665672,1.65751367336814,0.174590166450744,1.49007671561992,1.4982184801228,-0.0318838359450516,0.254006636615334,1.07631236427341,-2.91627926874112,13.8498601181857,4.41192233130903,-1.57494778353912,12.0455363660997,-0.327675537244584,2.73289825030283,0.303325205541784,-2.05333644748916,0.897845815492325,2520.0,0,high,8.87936499500436,1,1,0,0.6,1
26952,-3.19261944868703,-7.5584617272621,-1.35237484673119,1.99661980822479,-2.97537508121279,1.69384685908328,1.99029553506625,-0.0567446516650946,0.689488709514477,-1.32202554189553,1.27803283114139,1.21875557024995,-0.300581285462429,0.306445389598438,-0.203441409868817,-0.159475042842551,0.533451111628957,-0.528398242869764,-0.740462452473414,4.32788751523156,1.20707030237801,-1.27980221852977,-1.81183208985465,-0.118377242428891,-0.867433496664314,0.718868727340059,-0.422966147511933,0.381602962000786,2217.18,0,high,7.773669302442069,1,1,0,0.6,1
27147,-6.44373763186372,-13.7921968710226,-2.97272694176462,3.13217872283371,-5.98377770109063,1.27673777250681,4.02974301331853,-0.879509198797085,0.235719168729792,-1.65822787332228,-1.19142770202015,0.562457785419817,0.261354411060172,-0.122129206450512,-1.27101702041584,-1.72451604325423,1.13028479212359,1.17357788736437,-1.27281625192495,7.57653741790676,1.72912550824183,-3.1834779640902,-3.33409044439697,0.966115325141276,-1.40866071958126,0.531729121961571,-0.746892094333375,0.714763135432605,4000.0,0,high,14.283333111351332,1,1,0,0.6,1
27283,-10.4102695167603,-19.9171647963595,-6.8338288094794,4.39875137136148,-6.91494526847284,0.953082141622887,7.94689751759584,-1.91103117139273,-1.72149619227691,-2.1358655337944,-0.46534940808548,-0.0876112654565217,1.0131118053513,1.69162220733012,1.51111046127518,-0.63616663794769,0.251743385380648,2.01622376036511,-2.621228970598,11.9635602334582,3.26107268620851,-4.05516083919753,-5.34215696966065,0.723589660343313,-1.94234556026437,0.358645834420977,-1.23502220164356,1.06644609327972,6130.21,0,very_high,22.061432382380712,1,1,0,0.6,1
28728,-4.0578007097818,-9.58194097988347,-2.29944523161251,2.64505160210004,-3.13596952974231,3.09413640434393,2.40158695351463,-0.183906471494203,-0.178639051887491,-0.813064535112982,-1.00231116046801,1.46802397139702,1.82821265946475,-0.522739935451727,-2.01558607229433,-1.54272533665077,0.112036029893286,1.77144274178083,-0.6267360266891,5.13195693869363,0.997518996349092,-2.37862771170694,-2.56462240476863,-1.56761413790736,-0.427760449903629,-0.600436020249877,-0.386170867336639,0.489999726721446,2763.25,0,high,9.767550970883685,1,1,0,0.6,1
29351,-5.84212626063543,-11.9366089542476,-2.89020581090711,3.1106672032093,-4.32797281480202,2.18738993218717,3.8101967250356,-0.412712412642537,0.527949716526768,-1.96080214813055,1.2976819389909,1.27524425268244,-0.0560683176033596,0.616938468568166,-0.0309124881175414,0.0214130414711338,0.57411091797233,-0.247403550207874,-1.17849338884091,7.12081132155382,2.03808021417282,-2.0036424379392,-3.02063625012057,-0.0480042321579878,-1.37099997596627,0.572599381526053,-0.68209933193212,0.620398471862013,3588.64,0,high,12.781322081391542,1,1,0,0.6,1
29491,-5.48747030235922,-11.3505617724633,-2.68435583467491,2.96154377214222,-4.14691766778183,2.12132556475363,3.56658957611797,-0.365063511792174,0.549572897904777,-1.87529720495129,1.29505176150194,1.26768282739773,-0.0887981753021389,0.575376688102631,-0.0540067522266654,-0.0028001579793105,0.568668304080188,-0.285016754879443,-1.11985972887391,6.74695794459449,1.92684343030214,-1.90675110499534,-2.8588289296434,-0.057424176761208,-1.30359390195007,0.592178608411661,-0.647412450801166,0.588433937934429,3405.06,0,high,12.111010955176017,1,1,0,0.6,1
29527,-6.00191224370746,-8.89682669063787,-1.63575597104305,-0.17608471903467,-4.2847945719026,2.02238758006983,6.4243951945007,-0.498585371260424,-1.22874640825311,-2.39113661366966,-2.01323179903205,-0.924946209457517,1.08064264618343,-0.820278762872369,-1.9109986660242,1.68248779036542,-0.376730749819015,-0.299304862297303,-0.850431554959433,5.66088022408686,1.80093152864839,0.504535454604683,5.4428112938893,-0.796294432225889,1.49169429516605,-0.351637448063311,-0.794837246855344,0.320940353816662,2319.97,0,high,8.148989493441599,1,1,0,0.6,1
29587,-4.86988577819598,-4.28390507835609,-4.23497568832193,-1.21638808163611,-2.76364584790447,6.36049312737552,4.29052106601929,-3.41918236388186,-0.661437693629621,0.13389977966499,-0.296733563658092,-0.38060963021183,0.533305486463491,-0.214185990175512,0.182631821463467,-0.144334075542779,-0.650711187661361,0.786370926819812,-0.559897225819059,-4.51149858242748,0.447428613059921,-1.74170106176211,-3.45759955327983,1.52928266725887,-0.944774673678515,1.00551361277264,3.30771226208724,-0.976175707076292,2084.94,0,high,7.29081744858685,1,1,0,0.6,1
29591,-4.13348694580511,-9.08372337795179,-2.33498517213031,2.41073078089342,-3.21313684115929,1.68493457452352,2.92143258510087,-0.300709577940551,0.442272714272825,-1.50857617170289,1.23917307765574,1.16279004983735,-0.290043142475737,0.566791377070126,-0.346328013848946,-0.373857483236003,0.652189737772823,-0.387134125751136,-0.907502566755005,5.33970460894571,1.70507412527998,-0.942309355398441,-2.44038731119367,-0.0493264720111537,-0.71121702568262,0.924045148976353,-0.538547331463333,0.456425023620168,2718.84,0,high,9.605395414095193,1,1,0,0.6,1
29601,-5.71530564402073,-0.0947001215791678,-7.85647502632475,2.25966145920241,-23.6118648994384,16.4932270978583,21.4375144649789,-10.6233966168841,-0.968764081743176,-1.9992551358841,2.30886625549576,-1.21723767320661,0.241033770382671,-0.421126650272349,2.77430317457388,2.59452728722621,-0.640602017813635,-0.0271154924449826,1.63808595222411,-10.6370276172935,1.78177265012128,-0.875350285391575,-4.11318512059041,0.531371811013317,-0.0307604507202175,0.429432671423249,6.21122983677073,-2.29895672436149,5239.5,0,very_high,18.80915640879192,1,1,0,0.6,1
29666,-3.68407906406568,-7.42762504061657,-2.97425093463307,2.28435050450676,-8.49193525322417,4.54624950123393,9.02616699549725,-0.651975507492895,-0.572438696331342,-2.33849036527598,0.708964865780835,0.198627548552967,0.900359812959703,-0.0466457282537756,0.126062691701556,1.00419069760563,-0.808552358441255,1.85125409664168,-0.02848241956931,5.9857979858666,1.86062394195009,0.678657563992373,6.68114352621986,-0.280702612721504,0.103898700650601,0.397215284190789,-0.986443135562791,0.0663010288533744,2766.4,0,high,9.779052659779964,1,1,0,0.6,1
29730,-3.5638123663425,-8.17183521842699,-1.56782323126793,2.15269659243456,-3.16487249895143,1.76299168727089,2.24526164026852,-0.10661533370774,0.666857278694287,-1.41151742435802,1.28078564900134,1.22666957098098,-0.266325294296487,0.349945119953858,-0.179270302417422,-0.134132826139161,0.539147504663252,-0.48903120318355,-0.801830092881192,4.71917299212972,1.32349385425138,-1.38121141730869,-1.98118419006428,-0.108518063019028,-0.937982592761231,0.698376556875953,-0.459270414537216,0.415057943746325,2409.32,0,high,8.475235811817008,1,1,0,0.6,1
30038,-2.32252060317244,-2.53914430416726,-1.28675996805008,-2.22379801414927,-9.20955628727558,4.26294740292256,8.52625123367782,-1.17415373807135,1.65644191241669,-3.62943751130519,0.957590843532026,0.0173443313964167,-1.93987147162953,-0.0866664093365163,-0.230566649402741,-0.150482348750733,-0.270165358939924,0.942466765553625,0.961456897428906,0.157626764399838,-0.0945705567181032,0.267803221341273,1.44886022009197,0.545258856279956,0.166933686384843,-1.03136175890915,0.860381664045398,-0.335948127068308,2044.02,0,high,7.141405032829473,1,1,0,0.6,1
30235,-4.99611554602788,-11.782853351814,-3.78748892649453,1.35120939300287,-4.49142168244511,0.660673557449805,3.64276161017127,-0.990018675438577,-2.36607867203391,0.0055129944567027,0.64066244646169,-0.341845981781337,0.356716609782337,0.689375813708415,-0.580945200577207,-0.218746142582666,0.635919947725253,1.03672581105851,-0.605171685201481,6.49312879495956,1.85489052501176,-1.85305539808656,-3.10117315127345,0.164919723625496,-0.562718192848254,-0.41784829556845,-0.627799191275381,0.580927085195033,3382.0,0,high,12.026811289795637,1,1,0,0.6,1
30537,-14.1918321349796,-25.3132521477874,-7.57878085518803,7.73084350744395,-8.28541305217399,3.9944735605996,9.6567517513169,-1.50250922028384,-0.231140785838613,-3.79009656153054,1.28799987825457,1.68877737498343,1.07327215460064,1.59540135063857,0.351393900447026,0.48761984115326,0.510969299794217,0.899478707678873,-2.97973002104873,15.8150513374263,4.69602504929229,-4.06760535329934,-6.86945126793562,0.10752695644184,-2.64036608780519,-1.23759819054848,-1.38714456285013,1.3893670308644,7879.42,0,very_high,28.448374996431582,1,1,1,0.8,1
30652,-4.11504707472186,-8.59035036719029,-2.21699404355315,3.17381395413931,-3.14159878521521,1.09227835367314,3.15355653726143,-0.473920683656198,-0.195823369352681,-1.14513048627171,1.45501021465623,0.851075024059313,0.0728638261442119,1.0498299890366,1.17936265872499,0.67317104814909,-0.459453459137682,0.85753075127792,-1.50195588389428,5.34451820176686,1.84867542874655,-0.800443397936972,-2.44989795618531,0.148726589261248,-0.578981031306262,-0.571339489858583,-0.458272292945233,0.488655999759968,2715.65,0,high,9.59374767200658,1,1,0,0.6,1
31370,-4.40015976850955,-8.520240469558,-3.11817123765465,4.58734896307516,-2.21946025517135,1.43832950705338,4.04668702253558,-0.564296628984853,-1.57501733834512,-0.492532297369353,1.56494966907998,0.5675609351854,-0.203051020015924,1.52694818826791,0.430559539122352,0.335966726974949,-0.0491850740930676,-0.261257404965263,-2.22679956060641,5.54278489868181,1.81106643351271,-1.26652246608423,-2.55841432331553,-0.144412768488588,-0.511138690628954,-0.191705146156608,-0.55180376949162,0.487616192670627,2849.44,0,high,10.590265730203917,1,1,0,0.6,1
31666,-2.98684547381157,-8.66397797360863,-1.91086339963876,0.664057902633799,-3.93487462188271,0.861268772241586,1.64751069621428,-0.480962657567854,-1.54686569923469,0.346951467491116,0.27699800480192,-0.167591892407236,0.213817766553681,-0.139022474538885,-1.37502271991028,-0.426206550541571,0.771635948573521,0.967955878201599,-0.170607853778776,4.31511251767425,1.25209178200622,-0.993085329188095,-2.173147037927,0.145570066941629,-0.235062348650613,-0.227411294477418,-0.382701904699814,0.404044789045962,2312.26,0,high,8.524089896822803,1,1,0,0.6,1
31751,-6.37127909467972,-9.8464313935983,-5.08637645759871,-0.452210386623846,-7.09598247798703,8.52048755583151,11.6795606568749,-0.298244959987466,-2.86420984483016,-3.07660797524833,-0.771142168547472,-1.33603887176007,0.668733778275241,0.376773425128473,-0.260622717241622,-0.602322816805682,-0.702735420838896,2.51971849227899,-1.47789953259554,7.29506867237823,1.65487126673899,-1.09352537341632,7.96689928287498,0.621928786393322,1.67393981941666,0.845336850372551,-1.22063350086496,0.33563892123111,3463.6,0,high,12.95253266089632,1,1,0,0.6,1
32043,-5.65694744052814,-5.72666561098227,-5.0262989636591,-0.652859564876252,-9.98251752882454,4.39539352100586,10.6020360732014,-1.1267847326442,-0.186378909788104,-3.85312681524717,0.734776657488326,0.483170173637242,0.0371161838383384,0.995008980222172,-0.0758324913465838,0.80672223851089,-0.458210047410683,0.81191488590224,0.539038003339993,0.685000441112863,0.222381240167105,0.232886359918037,1.26815391934875,0.194235271112658,0.0267626133101531,-0.20055858758867,1.02796044332286,-1.19600448314553,2754.0,0,high,10.223171233875137,1,1,0,0.6,1
32247,-5.3501089168445,-4.32599786563175,-2.39872084139923,-0.920269666796305,-11.5228164324172,6.10587747201916,9.53830729560652,-0.439663582550127,1.6016433644825,-4.3336228670804,-1.1730953394422,0.437359935465078,0.0240264352688312,-0.73096880107958,-0.892478648457061,0.103831275812483,0.546278376279822,-0.164499265251838,-0.213904254472207,0.647432444713268,-0.0886404956254814,0.292897690976576,1.32615615302767,0.263952296172505,1.00267494135712,0.0731595193436473,1.38775263266421,-0.914970060461226,2663.07,0,high,9.873423721813362,1,1,0,0.6,1
32351,-13.8561514681491,-10.5439343425876,-8.89659685757086,1.40089099224888,-20.3472636825639,10.3724149959996,17.0734393785699,-1.58171098655961,1.97630125586685,-5.03436236648013,-0.826577146064541,0.57776907972484,1.2798987953718,-0.547190767438246,0.323615178200969,2.46760105185359,0.363198192126549,-0.608175922541152,0.290916478389693,-6.39899797960431,-2.78765601725793,0.368837674464709,-0.52337153065743,0.935865843648401,1.22782303964883,0.352917884852892,6.14400574809293,-5.65971351669094,3889.0,0,high,14.588764835438049,1,1,0,0.6,1
32582,-2.60470196734011,0.355507024559279,-3.22779452868956,-0.684430265942861,-8.60620348260899,5.27344726459994,5.25564652006433,-7.7642079600012,0.43899221888721,-0.8060736922591,1.3717895016803,0.413112064356904,-0.906474823725552,0.657598324140385,0.445185806999503,2.10491600145862,-0.742683538502102,-0.523764903901394,-0.689078927749789,-4.80522537024479,3.85606066854469,-3.56539222698328,-8.76565209772136,0.686445472666487,-1.28714928320366,0.739821373023421,3.02929076704838,-0.714763068066494,2602.7,0,high,9.641220298265914,1,1,0,0.6,1
32605,-23.3831285417502,-18.098803947539,-20.1953671409547,4.24910423701076,-42.1478983728015,22.5292984665587,36.6772679454031,-4.8627999588005,1.64561851416485,-7.76189037578948,-0.0510134671318581,-0.0238195663700281,3.02741432629213,-0.504989389657,2.03253173302288,6.0985294505409,-0.205513759087468,-1.03132081000606,0.220769294456792,-13.6945840902438,-5.89322954903298,-0.139750972138201,-6.08617267981218,1.92497292619687,0.669689054390332,0.449781075174425,11.1357398445742,-9.61791545238239,7429.15,0,very_high,28.205378217440643,1,1,1,0.8,1
32952,-5.69612847631734,-12.0828690621764,-3.20736173575836,1.68096094001445,-4.96817531298047,0.353112759499363,4.07379608061312,-0.957351156647072,1.62075782598794,-2.818265500876,-0.465876601096927,0.513040974018582,0.0099212055336303,0.719854742153826,1.85962726130491,0.0845166474274357,0.0693662613319131,1.01614773426966,-0.472742545970449,7.21785695347398,2.2909475199363,-1.36123626608223,-3.27539446256129,0.626658030301327,-0.861890938371004,-0.267887799105478,-0.64028804477693,0.649795131158141,3610.0,0,high,13.515636540428313,1,1,0,0.6,1
32987,-3.76307363684873,1.52928244519472,-6.78344554398416,1.91278843275191,-25.7728002493377,15.4969622948067,21.9145292419307,-2.81964162855429,-1.04101646793762,-3.8900065492888,-0.144360326591021,-1.32009916947245,0.0842231081682002,-0.37064029739341,1.16958630149081,1.92190747165481,0.322542413366197,-0.548390988759081,0.534788550093881,-5.77914665090743,-2.29643837072706,0.407538577256653,-1.38740352200158,0.949653222149962,0.162702958559914,-0.0704621844166565,3.41350852556048,-2.53220748312572,4907.01,0,high,18.504375357312114,1,1,0,0.6,1
33022,-4.91963852663139,-5.68846875957593,-1.16999085827293,-1.49692504481001,-7.28940052285165,2.72007808112332,7.81842215676284,-0.221876148233315,0.631901131007163,-4.65731676479929,-1.14953716147035,0.186871013512843,-0.0700412398673934,-0.0655233488429675,-0.70599675932376,0.215068958416332,-0.285222489677673,0.634939428139355,-0.885478797909489,4.57764783055178,1.22225712587919,-0.371061319614077,5.00558510368935,0.129559952229679,1.52368733450131,-0.49509780052825,-0.866844364401724,0.157142716448512,2257.08,0,high,8.31184896736532,1,1,0,0.6,1
33184,-11.4809666899826,-16.7099953772246,-2.51338365483787,2.01158961464787,4.7940476637973,-4.08904030683982,0.77863440934337,0.263680307356318,0.845307056414893,-2.11631638028838,-0.253930600136741,0.796508196500717,-0.0101468327904318,1.09911116012907,-0.0922604576129228,-0.204595407420647,-0.776886894723767,1.91976474805343,0.440018538315712,7.53316647798583,2.22419710044648,-0.384543861618007,6.83358551017094,-1.1337464682798,1.40248881917865,-0.828332395581088,-0.713530361401072,0.595116086048694,2163.25,0,high,7.950947075176203,1,1,0,0.6,1
33304,-7.22317388375011,-14.0424682398495,-2.94129433803212,6.38726367557738,-5.32906671055296,2.97190286411184,4.39253192565038,-0.555583664110625,0.861391605400894,-1.73670427768164,-2.51855398486173,-0.151343445280735,-0.201825195095085,-0.157431637621699,-1.19130351656432,0.97092758407185,-0.0326478121725984,1.19488378186144,-1.59970900542577,8.55974582796095,2.60748524994301,-1.84655807599605,-4.00474134714528,-0.206098105692515,-1.03376796128546,-0.153629192918261,-0.727772716377383,0.779444586707767,4313.82,0,high,16.222766133954313,1,1,0,0.6,1
33309,-26.8905678004611,-38.6943376227911,-4.85455825126789,13.1436680982574,4.69840455270688,-4.55424976071145,0.59207764938009,1.35837267375196,0.137995652769495,-2.73448322013576,-2.90309986151828,0.35753119329575,1.28366335666998,1.13713503910534,0.475939853293244,0.726494221272467,0.847502338711294,3.15737646581768,0.161103722896697,17.2818589035271,4.9619448513095,-2.16328193135313,9.50637298418237,-0.684066508158039,1.80347028944776,0.198890287590642,-0.731962283974127,-3.70770916181604,4313.82,0,high,16.222766133954313,1,1,0,0.6,1
33687,-4.06841353771002,-9.43654700099922,-3.03081358835635,1.57951759875256,-3.67536113260134,-0.0783020263860027,3.39680474082865,-0.904217460842753,-1.51912541245926,-0.461172333197599,1.56843683956053,-0.0842216526236684,-0.150425930916445,0.994433353302469,0.223844474598559,1.39904391491142,0.30472683235546,-0.455184447819496,-0.0762758172230037,5.76805201927554,1.9216316464229,-1.00859874303632,-2.57409306139841,0.693545060571331,-0.443295042836339,-0.474938141363765,-0.556967837997345,0.488485844894557,2831.4,0,high,11.233943156857181,1,1,0,0.6,1
33687,-2.55157079864701,0.0788026869722642,-4.89530844082077,3.09978618476689,-18.6543018831202,13.3737975900848,18.9482358483427,-4.38309034732748,-2.16034007233861,-1.39766535753877,2.25528179804925,-1.74262919146523,-0.484034658546542,-0.243787648315431,2.05771494502846,1.5889406156662,-0.508926872583736,-0.223605954071781,0.244680853287914,-4.42682512125873,-0.897181837246911,0.751404074459253,-1.14205726315811,0.160335243892029,-0.271566812649364,0.482616111341668,3.18061292350486,-1.86371384900528,4103.75,0,high,16.469692268749633,1,1,0,0.6,1
33723,-4.74403785237461,-10.4758271207606,-2.29707189413436,3.07289645813081,-4.26041046431676,1.55289662068203,3.08202023486891,-0.564169272229239,-0.685580382408809,-0.736283865334934,0.320404799577209,1.1420983263529,1.00087390390481,0.210520048198507,-0.886983374442516,-1.01887388827498,-0.0659481014140608,2.24004726830462,-1.31515062472658,5.78976755268515,1.36903931687587,-2.37516176474715,-2.68908321724964,0.115734161643348,-0.786264357507493,-0.782614727500076,-0.488857879345786,0.567131447981609,3106.41,0,high,12.365615545163498,1,1,0,0.6,1
33831,-2.82019132020684,-2.20401516415063,-2.63270588272786,0.252990082087212,-8.50753237852515,5.52666490395198,8.51185282625219,-1.87982714822599,-1.88706857649981,0.0997194772872816,2.28535197474696,-0.96901243854858,0.11255887488653,-0.169443184739438,1.67016872353422,0.85814654986947,0.821708178346199,-1.65612286337726,2.02691220985781,-2.48605460474064,-0.704169275530184,1.19598123845784,-0.797048075820519,0.0454689509889392,-0.50062708094208,0.119202866065594,1.35270394599914,-0.0214245895295309,2087.25,0,high,8.171749026614114,1,1,0,0.6,1
34042,-3.69307497756518,-8.38543374186741,-1.64285004197551,2.20704809462814,-3.23086225756958,1.78707038225389,2.3340499305729,-0.123982083658158,0.658976207411998,-1.44268168924593,1.28174427834978,1.22942550826063,-0.254396136552587,0.365093277329111,-0.170853060824974,-0.12530776254166,0.541131191859696,-0.475322196077249,-0.823200493733094,4.85543254901146,1.36403668685181,-1.41652571672732,-2.04015863070665,-0.105084745155418,-0.962550303908544,0.691240452338879,-0.471912854979923,0.426708161444846,2476.23,0,high,9.772410550207406,1,1,0,0.6,1
34063,-1.86408069655152,-0.52919482061978,-4.00100287236104,1.08600234106125,-20.8399960834355,13.4358740453926,19.058173835608,-3.78015679340928,-1.0303541497897,-2.24448918605805,-0.12907758134991,-0.496923713475278,1.90026444858595,-2.37539153183697,-0.848398570379254,-1.09198867869055,0.296318758406874,0.170015638626607,-0.117095523086356,-4.41873565806536,-2.26553107182168,0.0474927678923698,-0.795111517482611,0.844172917903172,-0.44422353351955,-0.284678670240964,3.03167598549623,-1.81203330367579,4140.2,0,high,16.619684845578714,1,1,0,0.6,1
34064,-3.51676269958861,-8.24801552769282,-4.34888107417501,1.09781000790694,-0.366897055755878,4.05422858097566,2.95565205160284,0.0624278843588018,-0.181406043340843,-1.29970010522308,-0.239822296332062,0.215567827785305,0.304692244532175,0.875819992605466,0.608700122729457,0.363837672006949,-0.369523060099019,0.206983516810467,-0.134507060748713,5.16251088873334,1.38647918732001,-1.74353527007314,-2.34362504975478,1.22441501710875,-0.220038442063538,0.836693188924732,-0.568150083416571,0.425176919994681,2525.8,0,high,9.976392224649588,1,1,0,0.6,1
34392,-3.00731228452647,-7.22278893983551,-1.68132908135354,1.9372041826461,-2.63821426024661,1.47515375770409,2.14788235419313,-0.149405240530645,0.510934972430011,-1.23706374345953,1.23082121108304,1.13877949718748,-0.393973544735931,0.434816083984937,-0.419661548655421,-0.450744085739773,0.634907259603714,-0.50657110979757,-0.72131722117725,4.15257045726976,1.3518528005737,-0.634640580878929,-1.9265842858153,-0.0792385675934678,-0.497175753283655,0.986217033281266,-0.42840259627171,0.354924830746512,2135.9,0,high,8.371944880187085,1,1,0,0.6,1
